,pm2.5_Real,pm2.5_1_CNNLSTM_8,pm2.5_2_LSTM_8,pm2.5_3_LSTM_dropout_8,pm2.5_4_RandomForest_8,pm2.5_5_ExtraTrees_8,pm2.5_6_XGB_8,pm2.5_7_XGBRF_8,pm2.5_8_XGBRF_DART_8,pm2.5_9_GradientBoosting_8,pm2.5_10_SVR_8,pm2.5_11_NARX_RandomForest_8,pm2.5_12_NARX_ExtraTrees_8,pm2.5_13_NARX_XGB_8,pm2.5_14_NARX_XGBRF_8,pm2.5_15_NARX_GradientBoosting_8,pm2.5_16_NARX_SVR_8,pm2.5_17_NARX_XGBRF_DART_8,pm2.5_18_DAR_XGBRF_8
0,42.0,46.104251861572266,51.39426040649414,43.45448684692383,47.232189233412406,45.01569038100666,44.60560989379883,47.07703399658203,47.077030181884766,43.14921056200655,51.13243021311955,45.66277287871085,43.93400042401252,46.40003200769257,46.92241900818845,45.93462068550414,67.0210214462481,46.92237609284645,48.96825058178787
1,38.0,49.236366271972656,51.14340591430664,45.27973937988281,37.42937322254768,41.76579135387734,46.60387802124024,41.74850845336914,41.748531341552734,42.98387920179487,59.05152275230255,46.93762203631286,42.49979521111722,50.7826432922594,46.60722012631192,46.13506266315538,67.29647768053434,46.60717721096992,44.246947841877976
2,49.0,33.029083251953125,44.32072067260742,42.01059341430664,38.14406113022247,38.70422213875089,39.55992889404297,37.79173278808594,37.7917366027832,37.95952832871978,54.95310620906667,79.97262935483154,73.54526580857589,82.53181027082599,63.37926534075396,63.4169235518569,67.6336542707242,63.37925103563996,43.402273775518566
3,59.999996185302734,56.16310501098633,50.187870025634766,46.3064079284668,49.55009633264933,50.7573398344116,50.01957321166992,49.20271682739258,49.20272445678711,48.56492994345391,57.83581728676795,51.491343718473566,51.52031760482324,55.12132714801066,60.30890150247283,59.37179959652632,68.87568460504991,60.30893011270083,42.290301501511706
4,51.0,64.1698226928711,60.36520767211914,50.809871673583984,63.54929069545094,61.22172575777709,65.26611328125,60.16230392456055,60.16230392456055,60.23232253711284,61.21347027823577,65.93480348629039,71.99516501451913,62.83850342132506,65.06199020569078,64.72289774004176,69.14457562915821,65.06199020569078,42.56510989400916
5,53.0,55.173606872558594,58.635623931884766,50.781192779541016,47.16941235821034,49.36176654299821,50.00633239746094,49.24993133544922,49.24991989135742,52.18340292234117,63.39129554621654,64.74687626936932,65.69818391883904,58.26961809480692,64.3579568676226,63.595388999343896,69.18454984778388,64.3579497150656,46.92241900818845
6,56.0,53.24571990966797,57.28303527832031,50.10819625854492,56.08369750540046,52.04667569155448,52.62705612182617,55.22536087036133,55.225379943847656,50.95905895244815,62.43152562316741,83.71991082102527,87.84385465601844,88.07154434546224,77.84472536360414,77.79245711717532,69.96976056964513,77.84472536360414,46.60722012631192
7,66.0,58.01836013793945,55.27479553222656,47.91674041748047,57.088124039643496,54.374240884038166,46.511043548583984,56.511077880859375,56.51109313964844,53.93221769979223,60.6445127594545,23.439837060281192,25.79637601059204,32.90441222242351,26.91661873149625,25.168713391508277,70.4256471501464,26.916645553585003,63.37926534075396
8,72.0,67.939208984375,64.22573852539062,51.84158706665039,52.95935192469162,60.44426088996361,61.16820907592773,64.62872314453125,64.62873077392578,66.08604942990904,63.11477100370257,32.9432567581326,39.06156605459032,39.13200412747242,35.15635545481378,35.37693607073105,70.93271697526906,35.156348302256774,60.30890150247283
9,66.0,72.64982604980469,69.1847915649414,56.3233757019043,64.6213224921431,65.70301269947672,58.9433479309082,67.456298828125,67.4563217163086,68.81380017180743,62.711814899828966,41.50502642590415,41.80925191741613,40.112576776832064,37.67452043502298,38.226907989287,70.78791057954264,37.67454904525098,65.06199020569078
10,65.0,62.179473876953125,68.06908416748047,56.01457977294922,57.00603128193156,62.20200670798088,63.13607025146485,65.76001739501953,65.76004028320312,64.72052373247864,61.28065421879153,47.99516707087927,49.30864817231493,45.00398877987324,47.42588034286229,41.44066769374174,70.45517055834364,47.42583027496329,64.3579568676226
11,75.0,64.46918487548828,66.93609619140625,55.568756103515625,64.18188594823181,64.09013516432833,64.9415283203125,64.84171295166016,64.84173583984375,63.59438696838795,63.39361772030799,45.40200824578064,41.5774612557722,38.20412794181037,42.10123080977339,37.173501789377084,70.20351411133998,42.10119504698839,77.84472536360414
12,97.0,74.32260131835938,71.00322723388672,60.0965690612793,67.68289161786258,65.43258986154102,75.01210021972656,73.20845794677734,73.20843505859375,74.75147678749606,64.43546711314772,40.24949345479567,38.776656745101526,38.639818798909104,37.9223350774024,33.096340200438995,69.15833232872427,37.922342229959405,26.91661873149625
13,100.0,99.93716430664062,89.61348724365234,69.46739196777344,84.61810089106332,88.35572662882443,92.47797393798828,96.9197998046875,96.91979217529295,94.33504393112244,66.44994203905485,32.62937332089533,47.9999957084658,48.06838738561636,49.08090693081656,32.97029506227258,68.43877695219362,49.08088904942406,35.15635545481378
14,119.99999237060548,99.23470306396484,96.07282257080078,76.20376586914062,97.04304948373624,96.98993126951515,97.70396423339844,101.99800872802734,101.99799346923828,97.3279717930435,63.64026043133922,54.041041586642784,59.71508530374172,62.01405678616168,60.21791382487568,48.73230796702617,68.51594809156245,60.21793528254668,37.67452043502298
15,129.0,117.6906509399414,111.8836669921875,89.00524139404297,113.707837635615,122.39033215692398,108.3859405517578,118.7386245727539,118.73863983154295,114.12904770289744,69.73255129362822,39.95492619287607,44.99637440461948,32.989577718622655,49.092000546723575,51.25438510262015,68.02682578518318,49.09201842811608,47.42588034286229
16,130.0,132.50210571289062,123.2156982421875,99.4600067138672,119.3384208785821,127.87604633024092,127.78390502929688,125.2133331298828,125.21331024169922,120.90288360692736,72.95718617158532,56.08369734446793,55.90985435717568,54.212401662120136,55.13473103982868,54.17159190994703,67.22253446291589,55.13475607377818,42.10123080977339
17,142.0,130.95623779296875,127.5447998046875,105.02179718017578,125.44224275577294,128.18992864095046,127.21379089355467,125.5110855102539,125.51107025146484,121.0577434267595,76.25562638263781,56.610055583191,52.91589094541045,45.85151671647566,56.1055046860983,56.26930809207449,66.64270221640531,56.1055583302758,37.9223350774024
18,147.0,149.039794921875,136.3214874267578,110.68186950683594,134.631779092383,135.32715163163795,129.67697143554688,138.89675903320312,138.89674377441406,134.47612553522632,72.37852816272108,68.61005483664286,67.04063892003542,77.5195772749406,65.56884900493962,66.1270084478505,65.4969333798226,65.56883469982563,49.08090693081656
19,164.0,150.24334716796875,139.534912109375,116.139892578125,132.77262471461017,136.69857969216957,127.51026153564452,140.81626892089844,140.81626892089844,137.84286621761453,78.23846350977428,37.472833920196905,66.12796220410067,71.52876004054158,65.5491794731896,69.68645896883972,65.0153488990152,65.54919377830359,60.21791382487568
20,195.0,167.48641967773438,150.50489807128906,125.74169158935548,164.49897981067852,160.08046741065925,131.92105102539062,158.58709716796875,158.5870819091797,155.34903972601023,85.30879704442593,60.03379792394798,63.293354834217695,67.18839533389533,65.11157173081486,66.02341167301925,65.65211908966523,65.11157173081486,49.092000546723575
21,216.0,192.33004760742188,166.24948120117188,141.48904418945312,148.94002750381685,151.29656629654792,135.4861602783203,179.24900817871094,179.2490234375,173.4031577749705,91.46327756003744,66.56256998525568,64.40884795440782,77.19887092417407,64.40600774554868,64.24520067143081,65.6495862736169,64.40601489810568,55.13473103982868
22,70.0,210.2771148681641,181.6472320556641,154.961669921875,176.45551724442376,166.02493575383312,164.42428588867188,191.82009887695312,191.82012939453125,165.12153951941437,90.34757454089808,62.81045738702117,70.06357569064922,76.95449666171166,71.51280268587456,75.14537017219942,66.90781903769869,71.51279553331756,56.1055046860983
23,79.0,55.42589569091797,103.59040069580078,100.17613220214844,54.5046225344214,57.81246971422964,53.80086517333984,60.40604019165039,60.40603256225586,44.26350851858496,80.43072889997855,87.2547208340239,89.44707421861948,87.57540007659942,95.5803201417458,95.27713493270151,66.99518813153269,95.5802915315178,65.56884900493962
24,64.0,86.23773193359375,77.06364440917969,83.56236267089844,70.24707623921682,69.52755911728059,83.10356903076172,75.0858154296875,75.08582305908203,74.23598401723844,80.95488101507749,83.2032115338558,96.89335129370198,89.38426743678843,101.1439366042051,99.83130538085526,67.63682277331546,101.1438936888631,65.5491794731896
25,61.00000381469727,59.6678352355957,63.39297103881836,68.17809295654297,56.63902929072675,56.2816850396112,58.97887420654297,61.0933723449707,61.093379974365234,60.594315335815466,78.36735654874312,130.6092453549451,128.030573032692,121.94747765636188,119.31379172804547,116.70142123587055,68.16713725396559,119.31377742293148,65.11157173081486
26,56.0,54.63750076293945,59.696048736572266,58.45069885253906,50.45311428031474,56.04989450313701,75.87706756591797,59.17388916015625,59.17386245727539,60.746406562372,78.55569055628048,120.31387294085988,121.18308932571394,140.9777424719617,126.30176839148716,124.28396887612652,68.659492842137,126.30176839148716,64.40600774554868
27,69.0,61.99321365356445,57.56837844848633,51.851661682128906,49.8543217481654,54.57222847636343,58.976112365722656,54.540374755859375,54.540409088134766,56.82573207769934,79.28419370674821,119.632987977334,118.58510073650102,132.9040505712602,126.4525442930474,124.61736311789409,69.32778009868362,126.45252998793342,71.51280268587456
28,71.0,74.26576232910156,72.04496002197266,60.93513107299805,59.30462300827831,68.21890769055223,80.7166519165039,69.97927856445312,69.97930145263672,70.71210059243576,79.50083938763603,131.22252308012798,130.79757411194578,118.22483638246466,137.41511105071174,137.7850321743556,69.7140083272191,137.41511105071174,95.5803201417458
29,73.0,86.40161895751953,74.03913116455078,64.11070251464844,62.23098089384387,73.02373654271547,71.46725463867188,70.07267761230469,70.07266998291016,71.20852552323251,80.34846962185263,141.42614449573298,128.42654892365752,131.5372112336719,142.09431384011955,140.66600200735104,70.08859727601661,142.09428522989157,101.1439366042051
30,79.0,72.63990020751953,73.7999038696289,65.21704864501953,57.78349627491479,63.99838475593408,74.0450668334961,69.860595703125,69.86058044433594,72.42575890776997,78.69930212556618,254.55450170426437,156.5408310667737,183.014807692888,212.88010917484192,157.92300764788826,71.14425630669649,212.88010917484192,119.31379172804547
31,80.0,84.4284896850586,75.15870666503906,64.71117401123047,44.14164603805898,65.69335454811541,56.49711608886719,77.9650650024414,77.96504211425781,76.70445366515753,79.82239515884076,141.38268505872193,165.05431141719086,176.8669274593257,183.9584445378996,174.95029168089195,72.71734240117334,183.95847314812755,126.30176839148716
32,79.0,83.00312042236328,77.58045959472656,67.32826232910156,51.02776231471944,69.56619154391184,63.7282600402832,78.70631408691406,78.70630645751953,78.28671235219419,73.98539768234599,200.18509240377213,178.5706080288123,193.40017740576533,194.6835464031635,170.45172244531273,74.56501894270752,194.6835464031635,126.4525442930474
33,80.0,83.89212036132812,79.94774627685547,68.54073333740234,51.022933337386455,61.64184562792689,71.93780517578125,77.8780746459961,77.87808227539062,77.27428112801176,75.75740380650568,48.32836582736253,60.801604425823456,25.722118466684005,54.1314955136145,33.607557916312444,74.65709252723553,54.1314812085005,137.41511105071174
34,80.0,84.04893493652344,82.25325775146484,69.95990753173828,67.39315326398557,72.73399806366871,74.03129577636719,79.01239013671875,79.01239776611328,80.37340604301464,76.70466151699623,74.89737722663848,70.60924935143632,60.50162715083816,73.22606896920142,59.64382213699584,74.42457222836373,73.22604751153042,142.09431384011955
35,85.0,81.04408264160156,81.39189910888672,72.71598815917969,74.28409841069065,76.39918896262107,78.98999786376953,78.9290771484375,78.92908477783203,80.71068384698617,79.75296406868672,68.87564797304917,60.77745973585384,80.2716094113792,62.2650757740771,39.77166178294082,73.61584684634758,62.2650400112921,212.88010917484192
36,86.0,81.045654296875,86.46444702148438,75.10010528564453,82.16015403925569,80.44103928888384,98.35363006591795,85.30619812011719,85.30619049072266,82.61120676474773,81.208229029796,54.03138361409541,54.05069980058895,69.93801705862492,57.9576772026439,38.10438911805624,73.63242831880525,57.9577415756569,183.9584445378996
37,80.0,89.60840606689453,86.39177703857422,75.70494842529297,81.40683382564904,80.00643147196605,86.82795715332031,85.4324722290039,85.43245697021484,84.6260286438599,80.74437495389289,50.404824632154615,49.07685693846644,53.57328493138407,52.99868426478811,32.83994443837451,73.36495458690881,52.998730756408605,194.6835464031635
38,91.0,86.3697738647461,85.61185455322266,74.19451141357422,77.69335358252022,78.2293695836843,81.89594268798828,78.85856628417969,78.85857391357422,79.09502054054525,78.19372861878243,67.32071872916049,68.54244852813228,83.4409646385405,71.14054070425193,51.62365033824645,72.96947481524157,71.14056216192294,54.1314955136145
39,104.0,98.4437484741211,91.66716003417967,78.72688293457031,94.14083711068436,87.47685350523908,78.02240753173828,87.99246978759766,87.99244689941406,87.09176403767599,75.92130533359835,71.95170475496403,65.01246933425006,77.9376156213633,70.98174678629468,59.08450956543592,72.50477102080814,70.98174678629468,73.22606896920142
40,111.0,109.36932373046876,102.32076263427734,85.11253356933594,102.37906550278171,98.55934707883426,90.46319580078124,104.26689910888672,104.2668685913086,102.20135468691032,78.25673710397672,65.45673498066407,67.33037707721711,72.55223372678729,69.45398206876312,70.80838627983852,72.29242949247391,69.45397491620612,62.2650757740771
41,129.0,109.92191314697266,106.4539031982422,91.2831573486328,113.86719335116182,107.96135850750277,99.96549224853516,109.25010681152344,109.25008392333984,106.91191311833926,79.40980469533291,67.4269563198932,76.65029547995277,82.49192046043692,77.73629259948396,77.3097268928593,71.72380792699124,77.73629259948396,57.9576772026439
42,133.0,131.2388153076172,120.62867736816406,103.16230010986328,123.73761511621396,123.0180989956357,112.13196563720705,125.38201904296876,125.38199615478516,126.3900367306062,84.29271947614177,76.8289674982222,77.34566771522407,89.09206402566696,81.17946201371973,78.96379502883856,70.90665418523933,81.17946201371973,52.99868426478811
43,140.0,134.274169921875,127.45061492919922,108.8629913330078,133.40522001209453,131.83580348751974,114.88689422607422,128.65184020996094,128.6518096923828,125.43527280980966,79.84763741632348,64.80965267965519,77.27806181798553,65.83325042700207,76.78330020991638,77.1791751862221,70.09282312559198,76.78330020991638,71.14054070425193
44,141.0,142.8308868408203,128.452392578125,113.1320571899414,145.61286469630858,131.35773447227373,119.0543975830078,139.83209228515625,139.8320770263672,134.70683457419148,84.1326329819334,72.84023518948521,81.53238748664623,54.451508066352034,77.61434150263376,78.91982260758763,69.60317536048596,77.61434150263376,70.98174678629468
45,150.0,147.5504913330078,135.2418670654297,119.4551239013672,140.56658817554924,133.49697004497952,146.53636169433594,137.7188720703125,137.7188720703125,140.11576920665357,84.84925477519548,76.76136152945809,78.13761892495057,78.81553477265876,77.61434150263376,79.37891502050282,68.90131384399635,77.61434150263376,69.45398206876312
46,152.0,151.5425567626953,134.47805786132812,123.28727722167967,138.2293648629967,131.80200082500275,150.9423828125,140.38394165039062,140.38394165039062,142.44397153160546,86.44008839714412,86.89254807049159,86.04264831022518,87.59286662079344,86.21209410216913,84.56788973922107,68.5138672534171,86.21210125472614,77.73629259948396
47,164.0,156.7008514404297,137.5978240966797,122.2388153076172,143.74888091204934,136.23499819900852,143.22396850585938,146.78952026367188,146.78952026367188,128.08313089594589,83.4122471549758,91.84707477294263,85.63701448247505,92.35999579340242,86.21755150316015,85.36886948718318,67.11456583747712,86.21756580827414,81.17946201371973
48,160.0,159.25209045410156,143.3437957763672,129.25502014160156,147.66517777401026,134.51588315359368,159.87452697753906,159.0952911376953,159.0952911376953,140.9425012233062,82.99561760874931,84.77262780809109,81.16538545967863,72.32553343267192,78.34586211725298,79.2515285269456,66.98580853258682,78.34586211725298,76.78330020991638
49,143.0,163.4505157470703,143.8256378173828,129.96278381347656,139.66356869902475,132.83540061527637,140.49774169921875,157.2785186767578,157.27850341796875,134.50732838114322,79.45309236630379,94.10220500591818,92.7887242084662,106.09860582135438,87.60927458655148,88.5277719043135,69.88302215218413,87.60925312888047,77.61434150263376
50,139.0,136.27601623535156,131.32644653320312,118.20287322998048,133.14445509306202,114.67363166276051,127.5645523071289,135.37368774414062,135.37368774414062,128.45439266810268,78.43937878919671,104.0016007422566,100.45230504895646,114.94933720942318,104.47677067415869,104.07053790106852,70.69983082070851,104.47674206393069,77.61434150263376
51,135.0,135.2451171875,121.72278594970705,108.76927185058594,128.74526067661623,111.76176179101816,124.55052185058594,131.83566284179688,131.83566284179688,125.3593128715902,79.006399486768,107.5267508336361,104.0547189564777,120.4616340754074,108.81797222997392,109.38119493928268,71.44669022748575,108.81795792485993,86.21209410216913
52,140.0,130.42373657226562,121.16339874267578,106.67552185058594,110.2213189158646,108.50220401350089,109.26486206054688,127.21477508544922,127.21476745605467,123.56876235758952,75.74675741279488,122.76216276783391,120.84988960363546,120.63389625819568,125.64733803621408,124.66296938341938,73.33719384357211,125.64733803621408,86.21755150316015
53,145.0,135.5743408203125,125.24028778076172,106.45299530029295,125.92996874220832,110.79596636912402,127.23477935791016,131.452392578125,131.45237731933594,133.0679385337765,81.45621826743108,126.92956680873806,129.58067318301863,131.07298167414314,128.6550597802891,128.57147152163176,74.87384913550095,128.6550740854031,78.34586211725298
54,124.00000762939452,146.00350952148438,130.1597900390625,112.37516021728516,124.46679099747882,110.3855036355665,142.20156860351562,134.6326904296875,134.6326904296875,139.10540960343667,78.5090225203562,121.20240358995775,129.7738316683708,137.72546049894223,138.3482479420473,137.8643020295107,76.84760616133198,138.3482479420473,87.60927458655148
55,57.0,115.8331527709961,116.98653411865234,104.89075469970705,93.68208413888075,94.3484825280355,118.3123779296875,119.00890350341795,119.00891876220705,111.9237024201196,76.56054401340738,121.21206175920044,134.25511925380056,132.58570456430363,138.00498242650272,138.02778858757114,81.47950614854567,138.0049681213887,104.47677067415869
56,59.0,40.05991744995117,67.3265151977539,72.03485107421875,41.46156590818643,38.36136510573658,43.024044036865234,49.55827713012695,49.55828094482422,40.38789574678533,73.13746500989743,136.14807627620897,136.80964690396542,136.0630488958855,141.47726274772853,142.37132441124746,82.77669661121327,141.47724844261452,108.81797222997392
57,63.0,49.62440872192383,51.05520248413086,58.53404998779297,50.279271248319006,45.392350264292574,58.30876159667969,58.92981719970703,58.929832458496094,51.84272968713202,70.55075375876052,143.72473620419834,139.09375066119242,141.2249062316541,150.128251829015,149.88260113756252,83.74711008311876,150.128223218787,125.64733803621408
58,59.0,64.55654907226562,52.13528060913086,53.204402923583984,63.27403910369967,56.8853073358748,67.86685180664062,63.40778350830078,63.40779113769531,58.67046169479441,69.37152593126063,155.85028791612376,154.12634365197715,137.6241373764801,158.10622821194232,153.1351129817457,82.95981322149564,158.10624251705633,128.6550597802891
59,50.0,54.76340866088867,50.82476043701172,47.701114654541016,52.98349636432175,45.22333619174843,54.65256881713867,59.57067108154297,59.57067108154297,54.2331593956541,69.91579645219379,154.58992647730196,154.59475588378837,136.4901137692422,157.45696200282325,139.9268640592177,86.37807448353088,157.45697630793725,138.3482479420473
60,46.0,49.23321533203125,44.76673889160156,42.38214492797852,49.912269418046726,39.27404107624079,45.53902816772461,46.31513977050781,46.31513977050781,46.51162592682255,68.8630791711242,137.30220107201183,122.51105594651855,119.94463295033252,137.8204464559024,124.95332495122072,83.89367902850076,137.82041784567443,138.00498242650272
61,35.0,41.298824310302734,39.87471771240234,38.31404113769531,40.40402053275598,32.29134525180297,53.25635147094727,45.30436325073242,45.30436706542969,43.7349547983869,67.70617957264149,126.24385174135146,117.3875150374129,127.410042793525,133.05552742340646,133.21198655433653,83.38541174067537,133.05552742340646,141.47726274772853
62,34.0,36.85527420043945,34.88175582885742,33.67022705078125,35.09214978482538,35.37705937594611,40.24332427978516,35.55744934082031,35.55743408203125,37.22231745216652,68.86916152653035,121.45351012517084,114.96337016862935,115.22103423962564,125.4828864456698,115.7943514197642,84.95392926213667,125.4829007507838,150.128251829015
63,32.0,34.17438125610352,32.51375961303711,33.22418594360352,28.48128528767081,30.736415900625943,40.27994918823242,34.36730194091797,34.36729431152344,35.3573444968927,70.4182286897257,119.6474742834842,117.04948630223868,126.813805642004,137.05738306491315,135.97558938883762,82.54856412557066,137.05738306491315,158.10622821194232
