,pm2.5_Real,pm2.5_1_CNNLSTM_10,pm2.5_2_LSTM_10,pm2.5_3_LSTM_dropout_10,pm2.5_4_RandomForest_10,pm2.5_5_ExtraTrees_10,pm2.5_6_XGB_10,pm2.5_7_XGBRF_10,pm2.5_8_XGBRF_DART_10,pm2.5_9_GradientBoosting_10,pm2.5_10_SVR_10,pm2.5_11_NARX_RandomForest_10,pm2.5_12_NARX_ExtraTrees_10,pm2.5_13_NARX_XGB_10,pm2.5_14_NARX_XGBRF_10,pm2.5_15_NARX_GradientBoosting_10,pm2.5_16_NARX_SVR_10,pm2.5_17_NARX_XGBRF_DART_10,pm2.5_18_DAR_XGBRF_10
0,158.0,155.21047973632812,147.69778442382812,133.27528381347656,126.42482737012142,131.71309707031796,127.76795959472656,138.99551391601562,138.99551391601562,136.5052480755009,114.03318401533602,131.0356526584253,133.64040064383326,152.75651272896695,137.5440190041051,139.27736189707636,86.0679509476632,137.54403456091777,188.15448425428752
1,168.0,168.5259246826172,155.88539123535156,137.4488525390625,126.13599445253784,133.2517891884163,155.1313934326172,149.7891082763672,149.78912353515625,150.63283301201434,115.55947689331184,132.44830883773412,130.0536208572618,161.21240269320026,152.79458024954465,153.03350417724025,88.42856104568408,152.794564692732,221.82163591674265
2,167.0,179.10397338867188,166.3011016845703,144.3169403076172,158.04941588969197,158.627081510953,164.4734649658203,167.22158813476562,167.22158813476562,162.47005011299976,115.25612001590925,217.5385071184268,152.44605537508235,227.90366516683196,227.0477604479341,163.9208023618384,88.81733774818781,227.04779156155945,149.82923396127558
3,184.0,176.32308959960938,166.92367553710938,145.58290100097656,162.6497376847926,154.3681079117756,167.5601348876953,166.2047576904297,166.2047576904297,162.35092410814642,111.5993954695613,220.4530943952754,148.89078421102622,222.34675612806245,226.5703529810408,164.0833962751708,88.24303910764154,226.5703840946661,148.00675335822058
4,194.0,194.07843017578125,178.79527282714844,156.07705688476562,160.75394268517758,162.53420242925708,175.12754821777344,177.71864318847656,177.71864318847656,180.5139600712047,110.62269359699766,200.81770292358087,168.38438490276965,187.51113226675585,205.1469262563934,182.2190428744272,88.07954949263237,205.1469262563934,148.00675335822058
5,181.0,201.45883178710935,189.5199737548828,167.4063262939453,153.23378174022758,163.07510862453287,182.65206909179688,185.8500061035156,185.8500213623047,186.72112226016503,112.2823008758838,179.31802557066007,177.41172688338156,145.27298578320014,186.34350013578788,172.15636006673114,87.92049554081878,186.34350013578788,137.5440190041051
6,153.0,181.7496032714844,182.20904541015625,164.0457000732422,137.0853902435571,157.7028143623168,153.2958526611328,170.22337341308594,170.22337341308594,171.6790890935536,114.5853175710234,233.35080027951216,156.68402330045924,162.72426041788395,221.93277378638172,174.4695715847053,90.6252111543872,221.9328204568197,152.79458024954465
7,139.0,145.85707092285156,164.86782836914062,149.76568603515625,133.8767183803073,119.55585291106551,118.96468353271484,140.4649658203125,140.4649658203125,145.6552046184378,119.90610991384156,133.71392202378576,121.44114594398953,144.45289284704438,146.74876725932654,146.9132717103058,89.40255436993287,146.74876725932654,227.0477604479341
8,133.0,134.81007385253906,147.2676544189453,137.09060668945312,117.59704106506314,107.27782612502948,127.99356079101562,129.90463256835938,129.9046630859375,130.3987325062896,120.89269677923224,115.87454631381628,111.68909330702772,144.5287011951339,130.7974182740166,130.8177963205662,88.6906257033386,130.7974182740166,226.5703529810408
9,130.0,132.54177856445312,138.80252075195312,129.2060546875,119.92346003445714,122.61748413402609,134.4046630859375,131.1630401611328,131.1630401611328,128.79492789964212,117.66062668344762,110.49174923900752,117.15591380626408,131.2905225648833,126.2182549108938,129.66359771083108,88.16784875677101,126.21827046770646,205.1469262563934
