,pm2.5_Real,pm2.5_1_CNNLSTM_2,pm2.5_2_LSTM_2,pm2.5_3_LSTM_dropout_2,pm2.5_4_RandomForest_2,pm2.5_5_ExtraTrees_2,pm2.5_6_XGB_2,pm2.5_7_XGBRF_2,pm2.5_8_XGBRF_DART_2,pm2.5_9_GradientBoosting_2,pm2.5_10_SVR_2,pm2.5_11_NARX_RandomForest_2,pm2.5_12_NARX_ExtraTrees_2,pm2.5_13_NARX_XGB_2,pm2.5_14_NARX_XGBRF_2,pm2.5_15_NARX_GradientBoosting_2,pm2.5_16_NARX_SVR_2,pm2.5_17_NARX_XGBRF_DART_2,pm2.5_18_DAR_XGBRF_2
0,79.0,83.05699157714844,82.8730697631836,73.08326721191406,85.4874739981527,87.12706196075668,83.21712493896484,84.07805633544922,84.07807159423828,84.53861311219839,81.64554320807265,,,,,,,,56.076986846417
1,86.0,72.20128631591797,81.41223907470703,70.5767593383789,76.69557290694534,79.44265566903668,76.2492904663086,77.41936492919922,77.41942596435547,78.41581415046119,83.38417057053242,,,,,,,,59.91742498750481
2,96.0,78.86312103271484,82.3541259765625,72.45142364501953,86.66302770606899,85.5988425253625,84.15280151367188,84.63694763183594,84.636962890625,83.39317905458779,83.03727411134678,,,,,,,,70.84244231180767
3,90.0,93.1079559326172,90.0828857421875,77.95055389404297,94.79909367638425,96.57479773755595,97.81355285644533,97.40042114257812,97.40044403076172,93.6449191911641,84.37400223132138,,,,,,,,78.47761207494065
4,90.0,83.34559631347656,88.89604949951172,79.08390045166016,87.75196121418108,86.50834923933084,94.54145050048828,88.41490173339844,88.41490936279297,86.5334150487423,82.78419351393521,,,,,,,,77.85635165610599
5,97.0,86.0669937133789,87.56389617919922,76.93091583251953,89.36061234707486,89.70090455234495,93.644775390625,88.89574432373047,88.89575958251953,86.62557272822126,84.86856279337448,53.295874721753336,51.7924038944188,56.47073189783075,56.68144009614407,60.439786961895,75.34532160533365,56.68136220032213,56.68144009614407
6,112.0,95.81339263916016,91.70484161376952,80.04520416259766,97.68229251413275,95.4239927236138,103.98480987548828,98.49262237548828,98.4926300048828,94.50161026628852,82.04650518064594,61.97640760649838,60.02127716357256,61.96557649029635,63.50631919116071,63.79336329842653,75.74389300202388,63.50637417644678,63.50631919116071
7,119.0,110.46573638916016,103.05390167236328,86.21752166748047,107.95910392598522,112.78505915750942,115.8047103881836,110.92611694335938,110.9261245727539,107.43370216280655,87.22916079141513,60.435814557254254,62.92922453492149,71.61727663462557,70.13717354007801,69.5756702983756,77.89826966534815,70.13725143589994,70.13717354007801
8,122.99999237060548,117.92843627929688,112.6884307861328,92.25676727294922,117.65432437438308,114.18953530631708,107.26334381103516,117.35084533691406,117.3508071899414,114.4809632818307,85.97061296595814,68.23158903252602,73.0946672935562,78.21670689255596,76.85216912299829,75.04423105863972,78.89183257075523,76.85225618303456,76.85216912299829
9,105.0,121.108642578125,118.11173248291016,97.06749725341795,118.6504505091974,117.3882777011826,125.81541442871094,123.31842803955078,123.31841278076172,121.33929071784463,85.83808102304461,65.36695085611304,77.41327899526992,75.17309260660541,78.35847728846362,76.84631598004738,78.48203479165977,78.35857809482141,78.35847728846362
10,70.0,98.77764892578124,111.01892852783205,94.88368225097656,83.75507930374594,95.8509045845629,101.4315185546875,97.64167022705078,97.64163970947266,101.97370673135468,86.1183976865752,68.94929502920843,76.94924441983471,73.61448426987666,78.15970547933388,76.77993976804393,78.79983637147957,78.15978795726298,78.15970547933388
11,82.99999237060547,52.357608795166016,82.20064544677734,78.9217758178711,55.44899342202718,62.223892953957765,39.26136779785156,60.59474563598633,60.5947380065918,66.9365190910366,84.6526234794436,53.82796744384216,63.85729322758116,54.44439580728602,64.45015079070345,63.79717954948266,82.40451886319558,64.4501599549178,64.45015079070345
12,91.0,78.12800598144531,82.79749298095703,78.1005630493164,81.60814801752628,79.4055326738965,79.07146453857422,82.33728790283203,82.3372802734375,78.82709383075961,81.68775816123448,57.47836970631485,56.59361121808661,58.59436445206983,61.03343384614988,62.154650166099806,84.21189621988036,61.03341093561402,61.03343384614988
13,91.0,95.3390121459961,91.41256713867188,79.45085144042969,87.80764463009615,91.17962673725404,89.79782104492188,89.75729370117188,89.7573013305664,86.91182118654015,78.98642300117405,53.88365086548487,48.47610632006462,50.37097584492087,51.45460295218005,51.70035657876444,85.59794038546084,51.45455254900117,51.45460295218005
14,74.0,85.3501205444336,94.26707458496094,80.92424774169922,85.67308726701864,87.49210166865308,90.10246276855467,89.27220153808594,89.27220153808594,89.79753237944115,81.22334056976669,59.82947621718129,56.12957695051174,44.44626086809596,53.70672237363461,53.753531273324704,84.39119816444195,53.7066582241342,53.70672237363461
15,58.0,66.2699966430664,81.67234802246094,72.61514282226562,61.370069873554606,68.53475803646111,65.76072692871094,72.50908660888672,72.50911712646484,73.30871534489323,82.6576200911021,45.58671924348265,42.63546221325943,47.7301654362635,46.458268709513234,46.02638800162492,84.42028655794454,46.45820456001282,46.458268709513234
16,31.0,47.87449264526367,64.02507781982422,62.61106872558594,59.81710213509727,59.67479841484866,64.07665252685547,54.494876861572266,54.49483489990234,59.06632911099552,80.34832784536023,56.36468733239958,52.23787674890618,49.84916089804432,52.50517932040621,51.43060578090714,83.13687745644158,52.505156409870345,52.50517932040621
17,40.0,26.23320579528809,37.98983001708984,44.34507369995117,28.45457712341469,31.29446637674816,28.243898391723636,29.68874168395996,29.68877410888672,31.289750545923383,80.05909889496702,57.52167939382731,55.18294698938734,52.73878889036614,52.668613919024,51.83545810092245,83.20766191462404,52.66853602320207,52.668613919024
18,43.0,35.120826721191406,37.09513473510742,39.369441986083984,42.16524124901655,40.11730323805343,42.9730339050293,42.43122863769531,42.43128204345703,41.77097957503065,74.94006738023162,55.90684056049767,56.04295707145503,53.832950262014194,52.65083076108872,51.7826725155965,82.53414577562818,52.65073911894528,52.65083076108872
19,68.0,40.422943115234375,38.64287567138672,35.87635803222656,42.96337961905936,43.4954724270627,47.11679458618164,43.22294998168945,43.22298049926758,42.54545206876021,79.77836431684003,44.287423715254114,49.09481856036923,46.6770597448783,46.56205801907058,46.35381981400117,82.56647101479598,46.56198012324866,46.56205801907058
20,73.0,63.77256774902344,54.52821731567383,44.61323928833008,72.37077416920133,68.91835929920394,73.45120239257812,70.72120666503906,70.72125244140625,68.97830163589782,78.74343330113273,34.72831943415559,54.58898333995949,57.48512794782526,62.67633004431112,61.86655288322749,81.45905828332175,62.67629796956092,62.67633004431112
21,88.0,76.51142883300781,64.49705505371094,49.372344970703125,71.85105586283119,74.97555273135471,64.91311645507812,74.01815032958984,74.01822662353516,73.49784945690796,82.69394004686815,74.10935537269607,71.17665938755985,73.99872144890811,75.55694488863439,62.35642910593253,80.87444478967335,75.557041112885,75.55694488863439
22,108.0,83.64521026611328,85.62041473388672,64.86520385742188,82.56715225690614,88.53772537470003,92.61512756347656,89.5261459350586,89.5261459350586,86.25624407376488,83.65365318255517,73.6329469084845,77.04205202796545,76.00299011131156,76.71479754997593,74.71757502799706,80.84945938017346,76.7148846100122,76.71479754997593
23,106.0,111.91018676757812,100.98775482177734,79.10951232910156,107.13621626629433,110.87942603380034,89.41513061523438,109.067138671875,109.06714630126952,105.49042664567786,79.97351377777018,62.86116633671916,60.05221248118741,67.31065949194598,69.65959883794898,67.87650370242464,80.58107856591413,69.65966756955656,69.65959883794898
24,98.0,95.8323974609375,105.52334594726562,84.86814880371094,97.19351029860805,102.28551229497486,91.0511703491211,105.0049057006836,105.0049057006836,101.18139736688552,78.17075683494251,41.855884716474606,46.80558261600088,41.20883261297597,47.47126263471306,48.04879872953797,81.66791680716553,47.47123514207002,47.47126263471306
25,84.00000762939453,90.57521057128906,95.80349731445312,80.03526306152344,86.78058244452984,84.13249357627953,95.42219543457033,99.82158660888672,99.82158660888672,95.408896165888,73.93537031414532,29.73531153782461,32.24109609731193,35.33892651109124,30.566593159644267,32.02961462782276,82.13359223495362,30.56663210755523,30.566593159644267
26,79.0,73.92949676513672,84.26270294189453,73.04230499267578,77.95155851855607,75.16116587421271,73.0954818725586,83.95974731445312,83.95972442626953,81.2741739336035,71.44309581855728,29.68581453362776,32.00598543477002,27.127174165106062,28.837537309270683,28.77460809480205,82.99795925761558,28.83750981662765,28.837537309270683
27,82.99999237060547,70.61848449707031,79.85934448242188,67.73077392578125,73.19984835516314,71.0838523006438,79.3470230102539,76.52420043945312,76.52425384521484,75.308402268947,65.88793749800351,24.086468543512083,22.80573424938247,23.508203009971883,22.97399804530172,23.0232268322526,83.10064792870564,22.974007209516063,22.97399804530172
28,100.0,83.42630767822266,84.12201690673828,69.44236755371094,84.83163928965025,76.99874163022639,83.26058959960938,82.5638427734375,82.56383514404297,79.97443743699536,70.59259207181846,25.56519071696589,24.51956713692689,25.923619566829068,22.73854646825856,23.0232268322526,82.59593656820806,22.738578543008767,22.73854646825856
29,116.0,99.967529296875,93.56230926513672,75.99464416503906,96.2283187482714,93.5307333741284,100.84591674804688,100.29012298583984,100.29012298583984,97.98756795446228,71.97392720773875,20.68973815476969,16.74854104633706,19.95568157304885,15.39958702327202,15.744629871681102,82.96270720175471,15.39956411273616,15.39958702327202
30,117.0,117.60305786132812,109.30811309814452,87.17308044433594,107.67449527409342,109.20890160805472,111.30331420898438,112.94597625732422,112.94597625732422,110.76730810244024,74.53738400412841,33.9858649267833,28.42982869863932,29.341252932817078,23.92326173289709,23.94371948810965,84.10927250467981,23.92332817345109,23.92326173289709
31,92.0,113.459716796875,107.96969604492188,89.02501678466797,104.12308687682358,107.66830828388416,111.9457015991211,113.11448669433594,113.11446380615234,111.21939281944996,73.48011576707425,35.730633406869,31.96886301239324,27.82558352239895,32.27251165985186,31.96437517967065,84.57222540238133,32.272495622476754,32.27251165985186
32,72.0,81.61144256591797,95.90279388427734,83.25422668457031,86.3907939624724,82.14024061933479,73.22518157958984,86.84817504882812,86.84819793701172,88.28356884171669,78.35037743941817,35.29134761132247,32.538078168314115,29.210850744803626,32.743307134419624,31.82787340371889,85.21722930491416,32.7432613133479,32.743307134419624
33,82.99999237060547,60.05436706542969,77.85094451904297,73.70143127441406,63.22620666320002,62.31051259245386,71.54427337646484,69.6484375,69.64850616455078,74.09195239959519,77.81668064110323,35.58214219381125,35.390341780089926,26.21352948761374,32.743307134419624,31.94308619839644,85.68180639446038,32.7432613133479,32.743307134419624
34,88.0,81.3597183227539,80.38170623779297,74.69781494140625,84.54084435777581,78.1309855303499,84.38556671142578,82.4831771850586,82.48316955566406,80.30746367083295,71.14586166879678,33.763128301936234,32.86599556838641,22.523162229576027,34.42502752665086,34.13157227894373,85.71747785306665,34.42496795925762,34.42502752665086
35,77.0,91.3985595703125,82.35633087158203,74.7275390625,86.27942592783913,86.26705167249418,86.83065795898438,89.5471420288086,89.54714965820312,87.35282008310037,73.3385578769754,66.70955702264126,68.92454682781079,58.86543733026962,71.47731617105092,69.4471674713027,86.44704790664638,71.47740781319436,71.47731617105092
36,72.0,70.8630142211914,74.74063110351562,69.82730102539062,68.16971718303793,68.03978792003335,71.25822448730469,73.68867492675781,73.6886978149414,75.0944223819446,67.0241076253031,70.69406372694422,68.28727286083074,66.91092562645818,73.7888380298858,71.92199154978817,87.05730956089185,73.78889759727903,73.7888380298858
37,80.0,67.74684143066406,70.78546142578125,64.71094512939453,68.75130704678682,69.5308847383112,74.43981170654297,72.78919982910156,72.78924560546875,72.60884067608742,71.5866962699131,63.57887266560434,68.25015030099074,65.48025888619141,69.90211144214449,69.10004250000787,87.32817093832212,69.90215268110904,69.90211144214449
38,71.0,77.03714752197266,75.6036376953125,67.40315246582031,70.7249994225829,80.32741345992551,78.91414642333984,78.34547424316406,78.34552764892578,76.75769130443665,65.47102236293767,81.84944590511043,80.78526098787509,87.35012947674555,84.62831199539097,72.65396552180529,86.91353386647762,84.62833032381967,84.62831199539097
39,72.0,71.03997039794922,74.371826171875,64.70240783691406,70.52082402610714,71.03435521053242,69.63861083984375,69.9248275756836,69.9248275756836,69.52675820036104,72.79650910577259,77.62982787958767,81.39778585994661,81.50575258497071,81.2068342414855,68.97198094819514,86.72003080202373,81.20688922677157,81.2068342414855
40,77.0,69.65440368652344,71.0396728515625,64.46149444580078,73.64532157621909,75.53239350019507,72.21904754638672,73.24529266357422,73.24534606933594,71.46345234000701,64.41345925781035,51.68722278269507,58.17132736986404,58.54379631731751,63.62928003712652,64.32000646982864,86.06433710568676,63.629284619233694,63.62928003712652
41,99.0,79.1269760131836,73.82640838623047,64.42479705810547,76.66463708529872,76.80694079266014,76.87076568603516,76.60222625732422,76.6022720336914,74.86692686990847,66.82743617758634,68.38626699523239,69.06066363660511,66.45780563030715,70.04172824768122,69.59388674181344,85.35690173792757,70.0418153077175,70.04172824768122
42,107.0,99.32726287841795,87.75285339355469,72.7424087524414,98.94446589491096,100.71398259930484,100.40380096435548,100.1605987548828,100.16059112548828,97.13961898831852,65.62711147752469,68.07072387341557,66.98797724096006,64.94268607274968,70.09991184455373,69.26952746727355,86.2962704337814,70.09997141194697,70.09991184455373
43,107.0,111.4512176513672,99.6521453857422,78.6078109741211,104.08596493556806,99.92203172350304,108.47595977783205,108.29586029052734,108.29584503173828,105.73134533718758,68.39594727068543,83.47665913124824,81.53390268592383,80.89294157176157,78.54597711394977,64.99501546712243,87.266356052954,78.54607792030757,78.54597711394977
44,110.0,103.02957153320312,105.84932708740234,85.33514404296875,108.35507918060182,107.86629673597176,108.50021362304688,108.20345306396484,108.20343780517578,106.90827047154087,73.46559299843138,90.69703128283322,86.24849024365571,82.13720361015632,84.22263055479367,71.39796260001285,86.96706926128127,84.22263055479367,84.22263055479367
45,110.0,103.82774353027344,107.01830291748048,88.78015899658203,109.3017092562789,111.02172914548784,106.70771026611328,109.62277221679688,109.6227569580078,106.90827047154087,72.69565707552644,76.56564316854715,78.71876207501582,72.42718698784661,77.50944032209922,76.54017314894534,86.39222263302494,77.50951363581397,77.50944032209922
46,130.0,105.12698364257812,106.64432525634766,89.59978485107422,109.42545203883364,107.92198070173968,110.96330261230467,109.41718292236328,109.41718292236328,106.90827047154087,72.60445748287954,84.80689091642358,82.41866137605116,82.62508805342279,84.92827505931145,83.67673272247318,86.21937317373943,84.92825673088275,84.92827505931145
47,165.0,126.7949676513672,117.05601501464844,95.94456481933594,133.20875010068107,127.80739217890152,123.87963104248048,130.61349487304688,130.6134796142578,127.29077971312464,71.93410520922366,50.08475763624269,82.52384199663028,94.04976583642464,92.56356853933806,95.00070331306564,86.2546254189065,92.56356853933806,92.56356853933806
48,168.00001525878906,159.84463500976562,144.31399536132812,113.50139617919922,168.17836791499732,145.0942136764014,156.97549438476562,159.90997314453125,159.90994262695312,159.35334989512657,77.82008579637255,52.89989884855226,81.3915987093636,85.98534885550777,85.17180489129917,87.83875732706294,84.9047001758089,85.17184154815655,85.17180489129917
49,155.0,159.07887268066406,156.5687713623047,120.6623764038086,153.35402194815015,151.442200986542,134.1614532470703,161.3312225341797,161.3312225341797,159.36552060720734,78.6052559842215,60.10170964003038,82.62283576446337,90.24165904354383,84.51850637911653,87.83875732706294,84.79578669631502,84.51852470754523,84.51850637911653
50,181.0,138.8304443359375,146.51382446289062,118.57820892333984,130.67821699041045,128.12293579329483,142.42356872558594,151.3621368408203,151.3621063232422,151.93176049010182,82.9189972751192,50.40648790864252,77.66076395325018,95.12863213433192,92.88629551169,95.06313052241724,83.65249707447798,92.8862771832613,92.88629551169
51,164.0,163.49444580078125,157.25502014160156,126.76565551757812,155.26584323050582,158.04386038233534,162.50645446777344,179.54917907714844,179.54917907714844,152.66088831988577,89.21521920475327,109.17177925440954,115.09904321163329,107.91089663031124,110.68344720227633,109.32856204390762,83.77534497138767,110.68340138120462,110.68344720227633
52,154.0,149.4973907470703,149.74972534179688,123.62401580810548,149.64174850632256,144.08571239273127,147.0240478515625,156.84246826171875,156.8424530029297,159.0937580090589,86.16519064992487,118.45865097180408,104.67992832152474,106.01359267773546,115.8987099435234,117.59631296594112,84.85442230982532,115.89871910773772,115.8987099435234
53,178.0,139.1828155517578,140.0980987548828,117.80209350585938,135.10819774627626,128.7663969910448,108.3880615234375,149.19381713867188,149.1938018798828,140.5022313224707,94.70146584289216,105.66368065920484,106.54225214720049,112.21484240450944,122.7383113488843,122.12413200226544,86.02952628668731,122.73832051309864,122.7383113488843
54,193.0,161.9754180908203,151.60107421875,128.09722900390625,176.28349865933987,157.91393152599275,166.6416778564453,168.453857421875,168.45384216308594,165.56331823575172,86.81322134962706,95.10226272614042,97.3110652890848,101.22351282521058,94.08594615465628,100.85091996123558,86.04017180134642,94.0858911693702,94.08594615465628
55,185.9999847412109,180.4873809814453,161.0782928466797,136.4102783203125,180.2989421589872,168.51247318160688,154.29864501953125,175.40850830078125,175.4085235595703,148.1684307739203,83.65295420535558,56.21000921218328,56.30900371028969,58.46013162246043,58.103093831603125,66.25436492337887,85.36039852079068,58.10304342842423,58.103093831603125
56,192.0,174.28964233398438,166.23519897460938,143.16397094726562,168.444414553832,166.54496752682124,186.62322998046875,181.37266540527344,181.3726806640625,147.24237648601508,86.56593521321894,86.72489907443583,86.23611566756325,86.04980993920617,82.2314667189027,79.93627441325879,85.46668901417513,82.23148504733138,82.2314667189027
57,223.0,176.33200073242188,163.4641571044922,144.4112091064453,173.60447419854827,165.67876983595986,191.4774627685547,181.0626678466797,181.06268310546875,181.88550911714,87.88988556070976,89.11931514680678,88.93988814646819,93.7710912424262,89.53780156082321,88.6913463089653,87.06614059158014,89.53780156082321,89.53780156082321
58,220.0,205.5005645751953,182.9703369140625,160.2807159423828,200.4689612341562,205.33203973574703,209.0101776123047,217.72592163085935,217.72592163085935,220.5319167186976,88.23098959288485,83.04356056074396,85.23380183231306,90.29654352325235,89.55020990704551,88.6913463089653,86.45591872750913,89.55022823547421,89.55020990704551
59,193.0,202.4224090576172,185.570556640625,160.89527893066406,207.57796460651548,200.190540443074,186.07855224609372,216.44671630859372,216.44671630859372,210.36022951070387,94.67344279577608,63.32520090069908,64.78536180568815,68.18088870398178,71.20000704498977,72.71741897353807,86.30778616408776,71.1999703881324,71.20000704498977
