,pm2.5_Real,pm2.5_1_CNNLSTM_8,pm2.5_2_LSTM_8,pm2.5_3_LSTM_dropout_8,pm2.5_4_RandomForest_8,pm2.5_5_ExtraTrees_8,pm2.5_6_XGB_8,pm2.5_7_XGBRF_8,pm2.5_8_XGBRF_DART_8,pm2.5_9_GradientBoosting_8,pm2.5_10_SVR_8,pm2.5_11_NARX_RandomForest_8,pm2.5_12_NARX_ExtraTrees_8,pm2.5_13_NARX_XGB_8,pm2.5_14_NARX_XGBRF_8,pm2.5_15_NARX_GradientBoosting_8,pm2.5_16_NARX_SVR_8,pm2.5_17_NARX_XGBRF_DART_8,pm2.5_18_DAR_XGBRF_8
0,42.0,47.83180236816406,59.43275451660156,51.51291275024414,46.52715917758559,45.39717929526974,44.60560989379883,46.92481994628906,46.92486572265625,43.14921056200654,51.13243021311955,,,,,,,,49.30562954292143
1,38.0,47.354713439941406,59.07374572753906,53.30172729492188,41.17182748166626,42.82333645996932,46.60387802124024,42.17721557617188,42.17725372314453,42.98387920179487,59.05152275230255,,,,,,,,44.26597364349801
2,49.0,34.59861755371094,54.65216445922852,50.040828704833984,38.79114356981214,38.81045933609296,39.55992889404297,37.46271896362305,37.46271896362305,37.95952832871976,54.95310620906667,,,,,,,,43.03614511152345
3,59.999996185302734,53.050392150878906,59.91940689086914,54.05691146850586,50.63178640587252,48.12554916382697,50.01957321166992,49.34861373901367,49.34863662719727,48.56492994345393,57.83581728676795,,,,,,,,41.83136483416294
4,51.0,64.11219024658203,74.36589050292969,60.8162841796875,63.48168523630651,62.43379783454102,65.26611328125,60.27643585205078,60.276485443115234,60.23232253711286,61.21347027823577,,,,,,,,42.428174190243936
5,53.0,53.19442367553711,69.80974578857422,60.1368522644043,45.97665608349001,47.4205192242292,50.00633239746094,50.016700744628906,50.01671600341797,52.1834029223412,63.39129554621654,47.08732004753321,45.99597193023709,46.40003200769257,47.13768593993931,45.93462068550414,67.0210214462481,47.13766805854681,47.13768593993931
6,56.0,53.43112564086914,68.80258178710938,58.119102478027344,57.12192652334656,52.0370177190071,52.62705612182617,54.623565673828125,54.62351989746094,50.95905895244812,62.43152562316741,46.58027778519731,44.88530790360901,50.7826432922594,46.8954824785264,46.13506266315538,67.29647768053434,46.8954681734124,46.8954824785264
7,66.0,57.0150032043457,66.03614807128906,56.69558334350586,54.9344018657445,52.97866731546319,46.511043548583984,56.36406707763672,56.364051818847656,53.93221769979221,60.6445127594545,79.00200626094608,71.45432036682782,82.53181027082599,63.88772631277081,63.416923551856826,67.6336542707242,63.88774061788481,63.88772631277081
8,72.0,68.08231353759766,76.06721496582031,60.56090927124024,44.67766262930901,61.45351614672979,61.16820907592773,64.98567199707031,64.98565673828125,66.08604942990901,63.11477100370257,51.81971423970163,54.51911013250224,55.12132714801066,59.737054570321874,59.37179959652629,68.87568460504991,59.737054570321874,59.737054570321874
9,66.0,71.19783020019531,81.3751449584961,66.00912475585938,63.05190628943336,64.47645338673016,58.9433479309082,69.72679138183594,69.72679138183594,68.81380017180739,62.711814899828966,67.05995446279883,71.88409925111611,62.83850342132506,64.88457818186248,64.7228977400417,69.14457562915821,64.88463540231848,64.88457818186248
10,65.0,59.21057891845703,80.25741577148438,64.8473892211914,57.79798281352312,62.520718885622685,63.13607025146485,65.27946472167969,65.27947235107422,64.72052373247863,61.28065421879153,63.77625238870258,67.55733824296767,58.26961809480692,64.13232945705722,63.59538899934383,69.18454984778388,64.13235806728522,64.13232945705722
11,75.0,63.063358306884766,79.20680236816406,63.815406799316406,59.74888854740396,62.69456228865731,64.9415283203125,64.81867218017578,64.81867218017578,63.59438696838789,63.39361772030799,97.540431824453,88.43298905021754,88.07154434546224,78.03301642662946,77.79245711717533,69.96976056964513,78.03302357918646,78.03301642662946
12,97.0,72.03832244873047,84.5375747680664,69.04862213134766,68.40723743102951,67.39315304940885,75.01210021972656,75.87472534179688,75.87471008300781,74.75147678749607,64.43546711314772,21.686919714447573,25.32796564179838,32.90441222242351,27.01478400004292,25.16871339150821,70.4256471501464,27.014778635625166,27.01478400004292
13,100.0,97.6930923461914,102.15985870361328,81.5708236694336,87.09053556893953,89.26840220035005,92.47797393798828,95.3105239868164,95.31053924560548,94.33504393112246,66.44994203905485,35.63782396417284,35.18872943877349,39.13200412747242,35.172849251255805,35.37693607073104,70.93271697526906,35.1728134884708,35.172849251255805
14,119.99999237060548,96.34994506835938,111.98692321777344,90.2855224609375,98.63178156001516,97.4148805953252,97.70396423339844,102.22427368164062,102.22427368164062,97.32797179304352,63.64026043133922,39.86317581353909,38.82494629491401,40.112576776832064,37.67551464044599,38.22690798928701,70.78791057954264,37.675564708344986,37.67551464044599
15,129.0,115.56632995605467,130.9049530029297,102.44979095458984,116.1995881334162,120.03862191237243,108.3859405517578,118.51520538330078,118.51522064208984,114.12904770289742,69.73255129362822,45.701404679493365,44.228567755222514,45.00398877987324,47.46113887259385,41.44066769374172,70.45517055834364,47.46116390654335,47.46113887259385
16,130.0,129.75559997558594,141.97894287109375,112.83161163330078,125.07524147982382,124.01286693148263,127.78390502929688,125.01814270019533,125.01814270019533,120.90288360692722,72.95718617158532,43.23862821556332,40.78550961689229,38.20412794181037,41.94992561899514,37.173501789377084,70.20351411133998,41.949961381780135,41.94992561899514
17,142.0,127.67925262451172,144.97854614257812,118.4323959350586,124.77101583632,131.613671245458,127.21379089355467,125.17430877685548,125.17430877685548,121.05774342675936,76.25562638263781,37.37625423048601,40.10945346976687,38.639818798909104,37.34329267290944,33.09634020043901,69.15833232872427,37.34332843569443,37.34329267290944
18,147.0,144.5461883544922,153.84353637695312,126.8309555053711,124.7516989971556,135.96940504472082,129.67697143554688,138.11561584472656,138.11561584472656,134.4761255352264,72.37852816272108,29.249092066707878,46.8313841237151,48.06838738561636,48.78432615481106,32.970295062272584,68.43877695219362,48.78432973108957,48.78432615481106
19,164.0,146.3029022216797,157.4788055419922,130.94424438476562,131.0003906592523,137.7995859518863,127.51026153564452,140.4010009765625,140.4010009765625,137.84286621761458,78.23846350977428,58.40643384125056,57.48892862183973,62.01405678616168,60.48205775488612,48.73230796702615,68.51594809156245,60.48203629721512,60.48205775488612
20,195.0,165.08905029296875,168.5136260986328,139.53805541992188,163.78429123692186,157.8832852990702,131.92105102539062,157.5491180419922,157.5491180419922,155.34903972601035,85.30879704442593,42.6736379894207,50.119915461246606,32.989577718622655,49.78378513092923,51.25438510262015,68.02682578518318,49.78378513092923,49.78378513092923
